date,sma_10,bollinger_upper_10,bollinger_lower_10,atr_10,cci_10,obv,vwma_10,vr_10,ema_10,stochastic_k_10,stochastic_d_3,rsi,macd,disparity,1d_after_price,5d_after_price
20240502,36379,36983.14899,35774.85101,1105,36353.33333,291869751,36247.84093,1.174912576,36577.03462,0.719457014,0.598393574,51.68195719,-749.8397436,-0.001176213,DOWN,UP
20240503,36387,36994.42407,35779.57593,1105,36343.33333,285623388,36254.55221,0.780085408,36542.48287,0.692307692,0.333333333,64.62715105,-672.4679487,-0.000301403,UP,UP
20240507,36548,37213.60048,35882.39952,1170,36940,289950869,36534.72641,1.78015196,36543.48599,1,0.333333333,68.95973154,-523.4935897,0.02120093,UP,DOWN
20240508,36674,37488.72449,35859.27551,1300,37026.66667,295528677,36704.24722,1.618358124,36567.21581,1,0.666666667,71.17263844,-421.5384615,0.020708447,DOWN,UP
20240509,36762,37524.03937,35999.96063,1270,36896.66667,291043149,36797.25262,1.683458448,36602.63112,0.669291339,0.666666667,53.80530973,-276.5384615,0.004120581,UP,UP
20240510,36802.5,37615.00538,35989.99462,1270,36960,296981516,36849.0925,1.667498392,36638.97091,0.818897638,0.484126984,71.8487395,-162.0512821,0.007141698,DOWN,UP
20240513,36899.5,37623.0945,36175.9055,975,37035,291294536,36920.00986,1.417053615,36686.33984,0.692307692,0.361319967,63.63636364,-43.33333333,0.00137433,UP,UP
20240514,36962.5,37682.25343,36242.74657,975,37060,297609495,36984.97611,1.517026841,36736.55078,0.769230769,0.6946533,67.65432099,1.217948718,-0.00024165,UP,UP
20240516,37069.5,37812.08266,36326.91734,1105,37221.66667,304104325,37089.24868,1.654387071,36797.087,1,0.877192982,70.88888889,135.1923077,0.009805238,DOWN,DOWN
20240517,37119.5,37807.70709,36431.29291,1105,37075,299387803,37136.21589,1.14079005,36855.70754,0.601809955,0.666666667,62.42661448,199.8397436,-0.002711337,UP,DOWN
20240520,37214,37795.47743,36632.52257,1105,37178.33333,303835074,37208.37287,1.566127301,36920.85163,0.882352941,0.568181818,67.1957672,291.6346154,0.005017036,DOWN,DOWN
20240521,37292,37611.75616,36972.24384,550,37298.33333,298022300,37298.47293,1.59892906,36988.33315,0.409090909,0.358504399,48.51258581,354.8076923,-0.001446984,DOWN,DOWN
20240522,37285.5,37604.54388,36966.45612,550,37298.33333,298022300,37292.20695,1.389890224,37042.36349,0.409090909,0.358504399,45.25547445,428.6538462,-0.00200857,DOWN,DOWN
20240523,37266,37563.07911,36968.92089,550,37298.33333,298022300,37272.78268,1.120454382,37083.02467,0.409090909,#DIV/0!,56.88073394,490.9615385,-0.002168907,DOWN,DOWN
20240524,37230.5,37675.25724,36785.74276,905,36986.66667,292379034,37232.66985,1.061112214,37109.83837,0,#DIV/0!,36.54320988,450.4807692,-0.015986696,UP,DOWN
20240527,37227,37672.26846,36781.73154,905,37156.66667,299028619,37228.58021,1.093648028,37131.14048,0.563535912,#DIV/0!,50.70993915,389.1666667,0.000188233,UP,DOWN
20240528,37234.5,37677.52257,36791.47743,905,37170,303085532,37236.04411,1.729074095,37149.93312,0.607734807,0.626436782,50,349.4551282,0.002692877,DOWN,DOWN
20240529,37180,37730.43619,36629.56381,905,36988.33333,294692678,37156.8982,0.881263277,37155.39983,0.005524862,0.626436782,32.82442748,293.4935897,-0.011823642,DOWN,UP
20240530,37023.5,37842.87842,36204.12158,1435,36503.33333,288003247,36977.89938,0.484845407,37131.41804,0,0.333333333,30.228471,187.1794872,-0.02671962,DOWN,UP
20240531,36909.5,37921.36412,35897.63588,1450,36493.33333,282983340,36880.66678,0.480184346,37091.06931,0,0,21.56862745,92.40384615,-0.020562476,UP,UP
20240603,36829.5,37779.20996,35879.79004,1255,36645,287696295,36818.93628,0.488603196,37043.51125,0.517928287,0.333333333,39.93344426,-4.326923077,0.000791679,DOWN,UP
20240604,36742,37676.19698,35807.80302,1255,36555,282474594,36735.60525,0.497929209,36988.69102,0.302788845,0.528205128,36.64122137,-50.92948718,-0.003668821,UP,UP
20240605,36691,37558.7419,35823.2581,1255,36676.66667,287617485,36677.85442,0.664004858,36934.56538,0.593625498,0.861538462,42.99450549,-131.4102564,0.011002613,UP,UP
20240607,36688.5,37549.73226,35827.26774,1230,36830,293187915,36678.94848,0.843886712,36889.82622,1,0.861538462,57.82792666,-157.9166667,0.023977123,DOWN,UP
20240610,36711.5,37583.34918,35839.65082,1230,36721.66667,289346548,36694.72861,0.896024037,36857.40327,0.735772358,0.776632302,45.83333333,-202.275641,0.008303515,UP,UP
20240611,36687,37515.83291,35858.16709,1230,36733.33333,292264359,36644.66169,0.768071329,36826.42086,0.764227642,0.479196405,45.75260805,-240.0641026,0.004294412,UP,UP
20240612,36691,37530.68804,35851.31196,1265,36853.33333,295070364,36632.21582,0.725180986,36801.79888,1,0.479196405,59.33014354,-220.1282051,0.011533243,UP,UP
20240613,36775,37753.98927,35796.01073,1520,37023.33333,300914423,36731.90333,1.299519709,36796.92636,1,0.702564103,77.6146789,-232.4038462,0.013584681,UP,UP
20240614,36938,37905.93801,35970.06199,1645,37106.66667,307220641,36954.55604,2.364583407,36822.57611,1,1,79.01234568,-209.9038462,0.012721209,DOWN,UP
20240617,37082,37865.801,36298.199,1265,37165,300018777,37122.20767,2.047372162,36869.74409,0.837944664,0.666666667,66.52719665,-146.1858974,0.004964444,UP,UP
20240618,37200.5,38048.91558,36352.08442,1455,37360,304862779,37236.49316,2.05542919,36929.88153,1,0.666666667,78.92644135,-25.48076923,0.012656534,UP,UP
20240619,37402.5,38340.042,36464.958,1655,37858.33333,311403189,37473.58689,3.619577097,37015.81216,1,0.666666667,80.47882136,129.1346154,0.022875556,UP,DOWN
20240620,37583,38639.82733,36526.17267,1645,38011.66667,315853822,37643.10926,3.556890914,37118.93722,1,1,77.73109244,233.6217949,0.020699878,DOWN,DOWN
20240621,37682,38776.5611,36587.4389,1645,37901.66667,310108904,37754.34555,2.007912725,37221.31227,0.799392097,0.666666667,77.56813417,348.6858974,0.006476411,DOWN,UP
20240624,37784.5,38757.81855,36811.18145,1610,37816.66667,305824281,37833.25507,1.956261721,37323.71004,0.614906832,0.333333333,68.75,433.974359,-0.004173338,UP,UP
20240625,37894.5,38699.85023,37089.14977,1285,37961.66667,310163520,37900.43511,2.038752267,37427.49003,0.60311284,0.126436782,65.97938144,466.8589744,-0.00384847,UP,UP
20240626,38003.5,38735.68918,37271.31082,1110,38125,316514220,37984.59835,2.244463583,37532.21912,0.824324324,0.459770115,66.80080483,552.8846154,0.003321303,DOWN,UP
20240627,38082.5,38761.85631,37403.14369,1110,38110,311109311,38065.17732,1.450377566,37632.27019,0.783783784,0.745484401,63.82536383,626.474359,0.002380392,UP,UP
20240628,38171.5,38836.55714,37506.44286,1110,38185,316449018,38159.64861,1.407680199,37730.31197,0.986486486,0.952380952,72.57731959,683.0769231,0.009533538,UP,UP
20240701,38288.5,38798.18716,37778.81284,775,38361.66667,320231589,38293.78868,2.309590688,37831.8007,1,0.952380952,68.40855107,721.7948718,0.009831608,DOWN,UP
20240702,38338.5,38753.68791,37923.31209,680,38301.66667,314554720,38341.26384,1.459087421,37923.92785,0.595588235,0.666666667,48.20936639,715.4487179,-0.000911933,UP,UP
20240703,38348,38773.51616,37922.48384,680,38355,319380405,38348.04826,1.377864405,38001.03188,0.830882353,0.527272727,48.49315068,752.9807692,0.001717006,UP,UP
20240704,38394,38973.01295,37814.98705,1080,38660,325375580,38407.67112,1.451026201,38072.48063,1,0.527272727,69.65174129,782.2435897,0.014375959,UP,UP
20240705,38545,39523.76453,37566.23547,1800,39140,332244845,38600.08776,2.440541673,38158.39324,1,0.860606061,86.8852459,775.7692308,0.02934701,DOWN,DOWN
20240708,38712,39786.10614,37637.89386,1690,39133.33333,328032568,38734.23058,2.452086252,38259.04901,0.923076923,0.939814815,81.70731707,725.3846154,0.019667405,UP,UP
20240709,38882,40019.44626,37744.55374,1430,39273.33333,332916839,38882.90175,2.487723105,38372.31283,1,0.939814815,80.30634573,708.2051282,0.018082164,DOWN,DOWN
20240710,39019,40203.41378,37834.58622,1430,39268.33333,329430390,39006.91494,1.687743524,38489.89232,0.98951049,0.904100529,81.37472284,739.5192308,0.010425938,UP,DOWN
20240711,39185,40396.02436,37973.97564,1635,39435,336908701,39216.04195,2.928840549,38616.27553,1,0.964285714,81.53846154,762.275641,0.010335852,DOWN,DOWN
20240712,39273.5,40411.66563,38135.33437,1635,39251.66667,331639106,39305.80181,1.814692047,38735.77089,0.663608563,0.630952381,64.72727273,748.1410256,-0.00837462,UP,DOWN
20240715,39379.5,40449.89666,38309.10334,1635,39335,336009004,39385.49802,1.846192235,38852.81255,0.816513761,0.484848485,74.49541284,767.6282051,-0.000528954,UP,DOWN
20240716,39515.5,40343.79282,38687.20718,1475,39396.66667,343038480,39535.30769,3.196410777,38973.30117,0.813559322,0.484848485,73.16602317,756.9871795,-0.000251794,DOWN,DOWN
20240717,39602.5,40107.71777,39097.28223,960,39458.33333,338323519,39612.93834,2.071244241,39087.70096,0.369791667,0.484848485,57.38045738,726.6346154,-0.008336272,DOWN,DOWN
20240718,39609,40084.89495,39133.10505,895,39383.33333,332548490,39622.29154,1.305772653,39182.4826,0,0.333333333,33.41772152,718.6858974,-0.013851743,DOWN,DOWN
20240719,39497.5,40243.94826,38751.05174,1355,39076.66667,326906932,39500.56194,0.816565738,39239.75849,0,0,28.63340564,686.5705128,-0.021036624,DOWN,DOWN
20240722,39360.5,40413.86081,38307.13919,1740,38820,321412784,39364.13429,0.782113072,39261.7115,0,0,20.39215686,599.0705128,-0.026823434,UP,DOWN
20240723,39220.5,40394.77808,38046.22192,1740,38856.66667,326389584,39236.32642,0.785158618,39254.2185,0.063218391,0.095238095,23.81852552,448.6217949,-0.016817925,DOWN,DOWN
20240724,39059.5,40343.79319,37775.20681,1855,38743.33333,320441482,39089.0743,0.726310007,39218.81513,0,0.095238095,14.66666667,314.1025641,-0.015748031,DOWN,DOWN
20240725,38804.5,40257.9404,37351.0596,2275,38188.33333,314341481,38785.69206,0.420512244,39143.48511,0,0.095238095,13.89891697,158.4615385,-0.027413278,UP,UP
20240726,38624.5,40166.63132,37082.36868,2275,38255,317322934,38656.69528,0.574857235,39049.12418,0.087912088,0.095923261,12.31617647,18.81410256,-0.013733816,UP,DOWN
20240729,38464.5,39860.46884,37068.53116,2275,38405,319879869,38540.59828,0.521018255,38942.82887,0.285714286,0.429256595,24.16534181,-133.75,0.003293374,DOWN,DOWN
20240730,38251.5,39463.19344,37039.80656,1945,38126.66667,314242253,38267.07359,0.267484343,38817.13272,0.074550129,0.429256595,22.89156627,-274.2948718,-0.009176489,UP,DOWN
20240731,38126.5,39078.971,37174.029,1655,38213.33333,318206836,38149.1531,0.418533385,38691.56313,0.419939577,0.666666667,36.59217877,-406.7628205,0.009452447,UP,DOWN
20240801,38033.5,38744.44374,37322.55626,1195,38070,323989924,38039.73458,0.703048479,38571.91529,0.606694561,0.666666667,42.53968254,-527.8525641,0.01024677,DOWN,DOWN
20240802,37833,38834.94012,36831.05988,1730,37196.66667,315103090,37735.53263,0.631897213,38437.56705,0,0.666666667,31.1627907,-692.0512821,-0.034104397,DOWN,DOWN
20240805,37335,40217.80072,34452.19928,5090,34956.66667,288828990,36089.20499,0.38342748,38237.10032,0,0.333333333,16.29139073,-974.1987179,-0.118029222,UP,UP
20240806,36918,40262.32415,33573.67585,4895,35198.33333,312541210,35473.78711,0.73795173,37997.2639,0.187946885,0.091269841,26.07640995,-1173.846154,-0.069856043,UP,UP
20240807,36601.5,40027.07747,33175.92253,4895,35458.33333,323823848,35251.86205,1.072120906,37743.48864,0.347293156,0.424603175,35.17406963,-1316.987179,-0.030719752,DOWN,UP
20240808,36328.5,39879.30005,32777.69995,4895,35371.66667,314056083,35066.66012,0.994355966,37486.21798,0.294177732,0.646825397,32.53873659,-1474.807692,-0.020742204,UP,UP
20240809,36083,39578.96396,32587.03604,4895,35530,322346912,35003.12898,1.099354244,37231.08744,0.391215526,0.888888889,32.73915627,-1572.75641,0.01240502,UP,UP
20240812,35833,39069.93744,32596.06256,4895,35665,327978261,34960.84432,1.160153889,36976.88972,0.473953013,0.888888889,38.00360794,-1566.923077,0.032651284,UP,UP
20240813,35645.5,38667.15336,32623.84664,4895,35705,332831085,34858.02273,1.413740714,36734.81886,0.498467824,1,34.62270133,-1577.371795,0.022366047,UP,UP
20240814,35436.5,37997.19932,32875.80068,4895,35816.66667,339075579,34807.42425,1.464485807,36498.76089,0.566905005,1,37.05738706,-1604.903846,0.023053119,UP,UP
20240816,35310,37403.35616,33216.64384,3630,35680,347534804,34792.05993,1.524049895,36282.62255,1,1,51.7976032,-1552.564103,0.040972967,DOWN,UP
20240819,35304.5,37384.30504,33224.69496,3630,35571.66667,340798236,34753.39934,1.60065655,36104.78208,0.91046832,0.873294347,86.9273743,-1551.217949,0.01920504,UP,UP
20240820,35671.5,37452.43824,33890.56176,2750,36013.33333,346271160,35318.90095,4.480429654,36026.00352,1,0.873294347,85.07653061,-1557.147436,0.021463738,DOWN,DOWN
20240821,35941.5,37546.02516,34336.97484,2230,36170,339494568,35830.15301,2.157744291,36010.63925,0.977578475,0.827632247,80.09404389,-1427.788462,0.012519218,UP,DOWN
20240822,36139,37697.18998,34580.81002,2235,36190,345064642,36065.71463,1.912368989,36033.97756,1,0.9543379,87.43718593,-1015,0.007501364,DOWN,DOWN
20240823,36360,37641.43669,35078.56331,1760,36340,339298132,36351.10904,2.309257316,36093.25437,0.985795455,0.802822748,84.2209073,-692.6923077,0.001900109,DOWN,DOWN
20240826,36514,37531.80941,35496.19059,1355,36410,335082068,36540.05503,1.542019926,36169.75358,0.837638376,0.515151515,74.40860215,-455.2884615,-0.003501249,DOWN,DOWN
20240827,36609,37415.84323,35802.15677,1235,36388.33333,330697912,36631.7509,1.097548843,36249.61656,0.672064777,0.181818182,67.36401674,-222.2115385,-0.009329067,UP,DOWN
20240828,36698.5,37235.64151,36161.35849,900,36521.66667,337406033,36702.60717,1.164094909,36331.23173,0.622222222,0.117117117,63.20754717,-40.60897436,-0.005408491,DOWN,DOWN
20240829,36706,37206.73546,36205.26454,825,36385,330912843,36707.90496,0.762525325,36399.37142,0,0.117117117,27.71428571,89.71153846,-0.017067262,UP,DOWN
20240830,36647,37184.77691,36109.22309,825,36448.33333,335876728,36645.45451,0.660837027,36444.3948,0.23030303,0.24770131,41.79566563,209.9038462,-0.007437384,DOWN,DOWN
20240902,36616.5,37201.9067,36031.0933,825,36435,329452830,36611.38812,0.666903422,36475.68665,0.181818182,0.393742087,24.03100775,273.6538462,-0.00521262,DOWN,DOWN
20240903,36519,37182.62339,35855.37661,980,36281.66667,323937602,36516.98326,0.435674088,36483.56181,0,0.393742087,20.06472492,260.1602564,-0.011111417,DOWN,DOWN
20240904,36301.5,37532.46751,35070.53249,2230,35448.33333,316764840,36246.82262,0.43135602,36450.45966,0,0.263157895,9.306569343,234.9679487,-0.042462201,DOWN,DOWN
20240905,36073,37568.62161,34577.37839,2260,35403.33333,311417884,36029.74643,0.257553494,36381.83063,0,0,9.205776173,157.4679487,-0.033903976,DOWN,DOWN
20240906,35816,37517.11023,34114.88977,2375,35131.66667,306249420,35784.86759,0.260997733,36278.95233,0,0,8.83882149,91.37820513,-0.034688255,DOWN,UP
20240909,35555.5,37416.47528,33694.52472,2485,34938.33333,300296563,35545.8884,0.251240451,36147.41555,0,0,8.703071672,11.53846154,-0.030470127,DOWN,UP
20240910,35299,37256.5689,33341.4311,2630,34841.66667,295077715,35332.79447,0.246806138,35993.15817,0,0,6.312292359,-131.7628205,-0.022646179,DOWN,UP
20240911,35004,36980.46553,33027.53447,2655,34530,290060646,35037.10955,0.094894936,35813.31123,0,0,6.678383128,-402.4038462,-0.020638063,UP,UP
20240912,34834.5,36689.48491,32979.51509,2655,34786.66667,294628698,34859.89796,0.208047842,35635.34555,0.290018832,0.333333333,22.48175182,-587.6923077,0.007996017,UP,UP
20240913,34653.5,36234.10779,33072.89221,2615,34798.33333,299431540,34698.17389,0.204532854,35456.82818,0.323135755,0.666666667,24.42196532,-745.0320513,0.011585276,DOWN,UP
20240919,34470.5,35633.25922,33307.74078,2310,34676.66667,293387807,34485.54005,0.206244192,35277.49578,0.33982684,0.733333333,26.28304821,-874.6474359,0.008937729,UP,UP
20240920,34326.5,34949.68617,33703.31383,1060,34288.33333,300262635,34344.85321,0.40694994,35104.58746,0.820754717,0.733333333,45.36585366,-998.0128205,0.009535231,UP,UP
20240923,34318,34922.33765,33713.66235,1005,34305,304908264,34320.5237,0.637944228,34961.57156,0.970149254,0.733333333,49.28571429,-1097.75641,0.009358873,UP,UP
20240924,34356.5,35078.19315,33634.80685,1390,34571.66667,311121066,34369.6421,0.98916761,34851.55855,1,1,65.75963719,-1148.846154,0.015683887,DOWN,DOWN
20240925,34374.5,35102.59958,33646.40042,1390,34400,303370509,34392.73942,0.903982095,34764.82063,0.629496403,0.666666667,58.23293173,-1105.99359,-0.002830897,UP,DOWN
20240926,34531.5,35573.26821,33489.73179,2035,35001.66667,310364793,34576.58292,1.418982242,34722.3987,1,0.666666667,74.46504993,-973.6217949,0.030499076,DOWN,DOWN
20240927,34688.5,35811.49644,33565.50356,2035,34953.33333,303593538,34738.80266,1.332875405,34716.2353,0.928746929,0.625,78.37837838,-834.4230769,0.018953949,DOWN,DOWN
20240930,34796,35679.02661,33912.97339,1265,34938.33333,296418436,34825.36236,1.229186796,34730.73797,0.241106719,0.625,54.51851852,-698.5897436,-0.010205827,DOWN,DOWN
20241002,34790,35684.04698,33895.95302,1325,34796.66667,290297076,34809.51345,0.872080175,34741.51289,0,0.291666667,48.15825375,-568.974359,-0.021169297,DOWN,UP
20241004,34775,35693.37901,33856.62099,1340,34786.66667,283901043,34786.91688,0.614226202,34747.60145,0,0,48.75690608,-411.25,-0.017790744,UP,UP
20241007,34820.5,35710.65111,33930.34889,1340,34968.33333,289539714,34828.88261,0.887529711,34760.85573,0.406716418,0.333333333,54.53431373,-294.1987179,-0.001173911,DOWN,UP
20241008,34831,35708.88154,33953.11846,1340,34880,285131214,34848.79803,0.608225756,34773.60924,0.208955224,0.504587156,50,-202.7884615,-0.004228147,UP,UP
20241010,34837.5,35709.98209,33965.01791,1340,34901.66667,291609664,34848.82545,0.655680127,34785.22574,0.257462687,0.586348162,45.50128535,-110.5769231,0.002920426,UP,UP
20241011,34807,35671.0162,33942.9838,1340,34916.66667,297195088,34820.07676,0.639436409,34789.1847,0.291044776,0.586348162,53.07017544,-20.92948718,0.004424907,UP,UP
20241014,34869,35730.71689,34007.28311,1340,35053.33333,302923758,34887.9177,0.985529043,34803.69657,0.597014925,0.748427673,39.88764045,59.71153846,0.014082881,UP,DOWN
20241015,34827.5,35559.14541,34095.85459,1195,35046.66667,308333124,34829.29927,0.934191094,34808.02447,0.774058577,1,44.90566038,118.6858974,0.013012754,DOWN,DOWN
20241016,34768.5,35340.06015,34196.93985,925,34850,301659119,34762.09717,0.937143168,34800.8382,0.654054054,0.666666667,55.22041763,204.6794872,0.0016338,UP,DOWN
20241017,34799,35389.19997,34208.80003,925,34876.66667,307294432,34792.80861,1.46084928,34800.50398,0.740540541,0.416666667,67.9144385,185.8653846,0.002059909,DOWN,DOWN
20241018,34845.5,35356.3904,34334.6096,925,34808.33333,301125592,34841.80316,1.457916138,34808.68508,0.518918919,0.083333333,61.65048544,121.8589744,-0.005739413,UP,DOWN
20241021,34903.5,35287.63669,34519.36331,645,34935,305829863,34905.19697,2.27113683,34825.92415,0.465116279,0.245934959,51.08359133,128.1410256,-0.003396216,DOWN,DOWN
20241022,34856,35341.6089,34370.3911,855,34695,298013299,34841.09711,1.338025202,34831.39249,0,0.162601626,44.35483871,130.0320513,-0.016716674,UP,UP
20241023,34879.5,35339.20534,34419.79466,855,34843.33333,304692612,34858.63266,1.946851771,34840.13931,0.520467836,0.453451299,53.79464286,144.2948718,0.000890191,DOWN,DOWN
20241024,34867.5,35352.45876,34382.54124,855,34746.66667,297667776,34843.36484,1.218828868,34845.11398,0.18128655,0.406954542,46.68008048,94.55128205,-0.006924094,UP,DOWN
20241025,34853.5,35361.08349,34345.91651,855,34755,303511890,34829.62571,1.228173172,34846.63871,0.210526316,0.435690174,36.9047619,55.70512821,-0.003572046,UP,DOWN
20241028,34830,35302.92706,34357.07294,855,34860,307024677,34804.17971,1.148131871,34843.61349,0.578947368,0.478173834,42.13973799,55.19230769,0.006836276,UP,DOWN
20241029,34803,35197.89746,34408.10254,615,34810,311183040,34774.99229,1.102943606,34836.22922,0.951219512,0.695402299,51.21359223,57.8525641,0.009519688,DOWN,DOWN
20241030,34762.5,35173.57785,34351.42215,615,34658.33333,304543883,34728.67709,1.104333704,34822.82391,0.211382114,0.666666667,40.04106776,3.621794872,-0.006957622,DOWN,DOWN
20241031,34668.5,35206.72022,34130.27978,910,34388.33333,296687548,34617.31442,0.701262771,34794.76501,0,0.333333333,36.31284916,-78.17307692,-0.018260895,DOWN,UP
20241101,34571,35287.75379,33854.24621,1150,34228.33333,291689727,34531.04197,0.725180024,34754.08047,0,0,30.97345133,-140.0320513,-0.022470612,UP,UP
20241104,34520,35201.89442,33838.10558,1150,34416.66667,297839860,34488.61922,0.767290817,34711.52038,0.491304348,0.333333333,50,-167.2435897,-0.001856472,DOWN,DOWN
20241105,34500.5,35204.65126,33796.34874,1150,34351.66667,291596996,34470.11618,0.804148211,34673.15304,0.32173913,0.551622419,37.83269962,-205.9294872,-0.004654545,DOWN,DOWN
20241106,34428.5,35120.06417,33736.93583,1150,34325,282762401,34379.82424,0.472775804,34628.67067,0.252173913,0.551622419,41.11570248,-211.9230769,-0.002454777,DOWN,DOWN
20241107,34384,35091.78245,33676.21755,1150,34320,276097746,34330.03069,0.47690538,34584.18509,0.239130435,0.218289086,40.24896266,-181.6666667,-0.000527272,DOWN,DOWN
20241108,34333,35047.52362,33618.47638,1150,34306.66667,268747539,34276.23749,0.284472628,34538.51508,0.204347826,0,30.67915691,-221.6346154,-0.001903646,DOWN,DOWN
20241111,34195.5,34945.14592,33445.85408,1465,34018.33333,260979159,34156.14353,0.1829239,34476.1487,0,0,21.77263969,-276.1538462,-0.019361254,DOWN,DOWN
20241112,33979,34908.85805,33049.14195,1710,33400,251549248,33933.80538,0.093489907,34385.75803,0,0,19.8943662,-364.7435897,-0.034865945,DOWN,UP
20241113,33724,35159.65177,32288.34823,2420,32796.66667,240937151,33609.03331,0.088165272,34265.43838,0,0,17.51937984,-496.3141026,-0.051839118,DOWN,UP
20241114,33501,35291.8981,31710.1019,2555,32706.66667,230675214,33331.43899,0.085226202,34126.44959,0,0,18.10897436,-651.6346154,-0.043680576,UP,UP
20241115,33325,35284.10694,31365.89306,2555,32783.33333,239183001,33170.46722,0.218238625,33980.73148,0.090019569,0.333333333,8.258527828,-756.2179487,-0.023495754,UP,UP
20241118,33167,35001.49285,31332.50715,2360,32966.66667,245074927,33052.40954,0.214394237,33832.7803,0.413135593,0.666666667,29.23538231,-787.724359,0.011460965,UP,UP
20241119,33040,34737.42157,31342.57843,2280,32978.33333,252175013,32955.09872,0.352908242,33688.63843,0.478070175,1,32.34421365,-778.3012821,0.019400953,UP,UP
20241120,32927.5,34460.91612,31394.08388,2265,32995,256863785,32825.21777,0.502783362,33550.24962,0.509933775,1,33.77192982,-808.2371795,0.020685817,UP,UP
20241121,32820.5,34140.63219,31500.36781,2225,32995,264759522,32739.00562,0.750383268,33417.56787,0.537078652,1,34.94152047,-832.4358974,0.015516976,UP,UP
20241122,32747,33840.91225,31653.08775,1675,32910,269767297,32650.59824,1.026784758,33295.64644,0.889552239,1,47.07740916,-833.6538462,0.017112006,UP,DOWN
20241125,32767.5,33925.1636,31609.8364,1880,33108.33333,276565855,32657.6964,1.514345442,33199.61982,1,1,65.84938704,-824.0064103,0.021158736,DOWN,DOWN
20241126,32847.5,34116.58826,31578.41174,1880,33073.33333,271541951,32703.10686,1.771980495,33135.59803,0.944148936,0.91025641,88.67924528,-811.8910256,0.012433393,DOWN,DOWN
20241127,32985.5,34147.17508,31823.82492,1880,32986.66667,265994871,32871.96578,2.202794366,33108.30748,0.805851064,0.576923077,83.74164811,-785.224359,0.000479703,DOWN,DOWN
20241128,33127,34016.13666,32237.86334,1650,33030,262329958,33069.79523,3.223586192,33111.70612,0.718181818,0.243589744,78.0141844,-687.5961538,-0.004667026,DOWN,DOWN
20241129,33182.5,33844.92358,32520.07642,1095,33005,253313781,33144.0646,1.607721273,33124.57773,0,0,45.25,-559.3910256,-0.024798327,UP,DOWN
20241202,33169.5,33863.43732,32475.56268,1095,33025,260665516,33121.28973,1.670503156,33132.74542,0.054794521,0.031746032,43.70179949,-416.2820513,-0.018872453,UP,DOWN
20241203,33193,33870.66068,32515.33932,1095,33185,266367034,33147.42663,1.610355059,33143.7008,0.493150685,0.365079365,53.60169492,-258.6858974,0.001751102,DOWN,DOWN
20241204,33165,33891.93879,32438.06121,1095,33035,255012268,33086.6296,0.946498525,33147.57338,0.082191781,0.385912698,44.22382671,-179.9038462,-0.00914265,DOWN,DOWN
20241205,33110,33939.42149,32280.57851,1235,32911.66667,246216554,33015.27806,0.572767815,33140.74186,0,0.354166667,34.38077634,-138.525641,-0.012278142,DOWN,UP
20241206,33009,33939.21288,32078.78712,1400,32801.66667,233958805,32882.98338,0.356660132,33116.78879,0,0.020833333,21.77419355,-127.4679487,-0.012671756,DOWN,UP
20241209,32788.5,33943.90512,31633.09488,2100,32230,223296319,32628.26357,0.196813994,33057.09992,0,0,16.98113208,-165.0961538,-0.035455352,UP,UP
20241210,32642.5,33700.54773,31584.45227,1840,32356.66667,228948400,32532.98396,0.305149661,32981.71812,0.347826087,0.265010352,33.14606742,-176.8589744,-0.00878139,UP,UP
20241211,32556,33496.95483,31615.04517,1740,32435,233620710,32473.91338,0.413442668,32904.31482,0.560344828,0.598343685,39.92094862,-213.5897436,0.007813227,UP,UP
20241212,32526,33389.96528,31662.03472,1650,32560,240396382,32479.33051,0.378106177,32835.53031,0.872727273,0.931677019,54.54545455,-223.7820513,0.023658718,UP,DOWN
20241213,32574,33508.42817,31639.57183,1650,32610,247587932,32518.77185,0.588342336,32787.97934,0.963636364,1,55.64516129,-206.1538462,0.025323509,DOWN,DOWN
20241216,32604,33571.36549,31636.63451,1650,32570,243939540,32524.31441,0.634979217,32754.52855,0.890909091,0.733333333,47.32142857,-187.1153846,0.01666718,DOWN,DOWN
20241217,32548,33437.18165,31658.81835,1590,32423.33333,238479970,32482.07798,0.459270824,32716.97791,0.685534591,0.4,48.32826748,-153.7820513,-0.004060697,UP,DOWN
20241218,32583,33524.11848,31641.88152,1590,32576.66667,242917775,32479.74309,0.695718472,32692.61829,0.974842767,0.4,58.23863636,-131.7307692,0.00721615,DOWN,DOWN
20241219,32566,33518.57336,31613.42664,1590,32326.66667,237215715,32464.13771,0.7527632,32669.59678,0.503144654,0.333333333,49.93909866,-215.6410256,-0.019054554,DOWN,DOWN
20241220,32519,33555.23163,31482.76837,1590,32171.66667,227511945,32397.59045,0.807417686,32642.21555,0.210691824,0.333333333,54.44887118,-288.1089744,-0.029393847,UP,UP
20241223,32606,33417.12021,31794.87979,1255,32461.66667,231373212,32558.44379,1.329483623,32635.6309,0.426294821,0.333333333,53.1420765,-308.5576923,-0.005494337,UP,DOWN
20241224,32631.5,33401.16291,31861.83709,1255,32470,234260334,32590.22085,1.256659843,32634.87983,0.446215139,0.666666667,48.80597015,-285.4807692,-0.001047475,DOWN,UP
20241226,32604.5,33408.20952,31800.79048,1255,32406.66667,231054126,32569.27484,0.866876876,32629.35622,0.294820717,0.666666667,38.04878049,-199.4230769,-0.005706354,DOWN,UP
